"Task ID","Task Owner ID",Subject,"Due Date","Contact Name","Related To",Status,Priority,"Created By","Modified By","Created Time","Modified Time",Description,"Send Notification Email",Reminder,Repeat,Currency,"Exchange Rate","Closed Time",Layout
zcrm_1236681000003705027,zcrm_1236681000001758005,"mk fu see notes",2016-06-10,,zcrm_1236681000003705022,Completed,High,zcrm_1236681000001758005,zcrm_1236681000003993013,"2016-06-09 11:35:58","2016-07-29 13:06:39",,false,"2016-06-10 09:00:00",,,,"2016-07-29 13:06:39",
zcrm_1236681000003705050,zcrm_1236681000002641013,"new web fitness 6/9",2016-06-21,,zcrm_1236681000003710001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000002641013,"2016-06-09 12:31:49","2016-06-15 15:01:21",,false,"2016-06-21 13:00:00",,,,,
zcrm_1236681000003705068,zcrm_1236681000001758005,"new web LS see notes",2016-06-10,,zcrm_1236681000003711001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-09 12:57:42","2016-06-09 13:19:49",,false,"2016-06-10 09:00:00",,,,,
zcrm_1236681000003716008,zcrm_1236681000001758005,"officiant. see notes",2016-08-15,,zcrm_1236681000003711005,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-10 09:54:10","2016-06-13 13:46:46",,false,"2016-08-15 09:00:00",,,,,
zcrm_1236681000003738008,zcrm_1236681000001758005,"new web jamberry",2016-06-14,,zcrm_1236681000003725001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-13 10:02:17","2016-06-13 13:16:43",,false,"2016-06-14 09:00:00",,,,,
zcrm_1236681000003738017,zcrm_1236681000002641013,"selfie station. like PB. PB pricing 799/699/599dlx. MK SENT. very interested in PV750",2016-06-21,,zcrm_1236681000003733001,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000002641013,"2016-06-13 10:19:05","2016-06-15 15:40:02",,false,"2016-06-21 09:00:00",,,,,
zcrm_1236681000003738037,zcrm_1236681000001758005,"new web photog 6/13",2016-06-14,,zcrm_1236681000003734005,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-13 11:06:46","2016-06-13 13:49:59",,false,"2016-06-14 12:30:00",,,,,
zcrm_1236681000003738049,zcrm_1236681000001758005,"(C) fu",2016-06-14,,zcrm_1236681000003659023,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-13 11:12:37","2016-06-13 11:12:37",,false,"2016-06-14 09:00:00",,,,,
zcrm_1236681000003738061,zcrm_1236681000001758005,"It works for 2017",2016-09-12,,zcrm_1236681000003600021,"In Progress",High,zcrm_1236681000001758005,zcrm_1236681000001758005,"2016-06-13 11:20:46","2016-06-13 11:20:46",,false,"2016-09-12 09:00:00",,,,,
zcrm_1236681000003738151,zcrm_1236681000000071001,"Matt sent Email saying no contact re info  for SF shows sent 2 VM's & 1 EM 6/20 & 6/21. CB if not heard by now",2016-06-23,,zcrm_1236681000003733005,Completed,High,zcrm_1236681000001758005,zcrm_1236681000000071001,"2016-06-14 09:26:04","2016-06-22 11:49:09",,false,"2016-06-23 14:00:00",,,,"2016-06-22 11:49:09",
zcrm_1236681000003746007,zcrm_1236681000000071001,Test,2016-06-13,,zcrm_1236681000003659140,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-13 12:58:16","2016-06-13 12:58:54",,false,,,,,"2016-06-13 12:58:54",
zcrm_1236681000003749014,zcrm_1236681000002641013,"mk fu",2016-06-15,,zcrm_1236681000000366549,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-14 16:31:46","2016-06-14 16:31:46",,false,"2016-06-15 09:00:00",,,,,
zcrm_1236681000003749023,zcrm_1236681000002641013,FU,2016-06-15,,zcrm_1236681000003749018,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-14 16:45:42","2016-06-14 16:45:42",,false,"2016-06-15 09:00:00",,,,,
zcrm_1236681000003749034,zcrm_1236681000002641013,FU,2016-06-15,,zcrm_1236681000003749027,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-14 16:50:38","2016-06-14 16:50:38",,false,"2016-06-15 09:00:00",,,,,
zcrm_1236681000003751008,zcrm_1236681000002641013,FU,2016-06-21,,zcrm_1236681000003735009,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-15 10:13:32","2016-06-15 10:58:57",,false,"2016-06-21 09:00:00",,,,,
zcrm_1236681000003751015,zcrm_1236681000002641013,FU,2016-06-20,,zcrm_1236681000003641013,Completed,High,zcrm_1236681000002641013,zcrm_1236681000000071001,"2016-06-15 10:19:43","2016-06-28 10:34:59",,false,"2016-06-20 09:00:00",,,,"2016-06-28 10:34:59",
zcrm_1236681000003755006,zcrm_1236681000002641013,fu,2016-06-20,,zcrm_1236681000003734009,Completed,High,zcrm_1236681000002641013,zcrm_1236681000000071001,"2016-06-15 11:31:32","2016-06-22 09:54:47",,false,"2016-06-20 09:00:00",,,,"2016-06-22 09:54:47",
zcrm_1236681000003755015,zcrm_1236681000002641013,fu,2016-06-20,,zcrm_1236681000003755010,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-15 12:17:11","2016-06-15 12:17:11",,false,"2016-06-20 09:00:00",,,,,
zcrm_1236681000003755020,zcrm_1236681000002641013,"TO BE PLACED ON UNITED at 6/26 show ( TALK TO SONTHAI.. it was apart of agreement)",2016-06-20,,zcrm_1236681000000377284,"In Progress",High,zcrm_1236681000002641013,zcrm_1236681000002641013,"2016-06-15 12:30:53","2016-06-15 12:31:43",,false,"2016-06-20 09:00:00",,,,,
zcrm_1236681000003758003,zcrm_1236681000000071001,"Call Paul to make sure he recd media kit. Offered $799 for one show only.",2016-06-20,,zcrm_1236681000003756001,"Not Started",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-15 14:39:11","2016-06-17 13:53:58",,false,"2016-06-20 09:00:00",,,,,
zcrm_1236681000003772014,zcrm_1236681000000071001,"FU with Neal",2016-06-20,,zcrm_1236681000003733001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-16 23:56:52","2016-06-16 23:57:21",,false,"2016-06-20 11:30:00",,,,,
zcrm_1236681000003773022,zcrm_1236681000000071001,"CB Nicolen for Levi's & Fall info Christine sent",2016-06-20,,zcrm_1236681000000767057,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-17 12:56:43","2016-06-17 12:56:43",,false,"2016-06-20 09:00:00",,,,,
zcrm_1236681000003773031,zcrm_1236681000000071001,"akh - CB Kathleen at Fairmont for Decision on $1399/1099799 offer sent 6/17/16",2016-06-22,,zcrm_1236681000003773026,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-17 13:42:30","2016-06-29 12:58:22",,false,"2016-06-22 09:00:00",,,,"2016-06-29 12:58:22",
zcrm_1236681000003786004,zcrm_1236681000000071001,"F/U with Rebecca R: Shows",2016-07-06,,zcrm_1236681000002769029,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 13:06:43","2016-07-06 11:25:51",,false,"2016-07-05 09:00:00",,,,"2016-07-06 11:25:51",
zcrm_1236681000003786037,zcrm_1236681000000071001,"call for fall shows",2016-08-16,,zcrm_1236681000000354566,Completed,High,zcrm_1236681000000071001,zcrm_1236681000003993013,"2016-06-20 16:42:30","2016-08-02 15:11:15",,false,"2016-08-16 09:00:00",,,,"2016-08-02 15:11:15",
zcrm_1236681000003789004,zcrm_1236681000000071001,"SKH cb Margo of BFab for dec on $299 Levis Fashion Show Hair sponsor plus $599 all other shows",2016-06-21,,zcrm_1236681000003767005,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 15:25:42","2016-06-30 13:04:57",,false,"2016-06-21 09:00:00",,,,"2016-06-30 13:04:57",
zcrm_1236681000003789024,zcrm_1236681000000071001,"Try to call Aldrin back from Photo Art & Events after his return from Greece on 7/21...opening call",2016-07-25,,zcrm_1236681000003766005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 17:17:56","2016-07-06 16:07:55",,false,"2016-07-25 09:00:00",,,,,
zcrm_1236681000003789029,zcrm_1236681000000071001,"SKH CB Frank Flores of Mastermind DJ's for opening call. L2vms",2016-06-23,,zcrm_1236681000003767001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 17:23:33","2016-06-22 15:44:39",,false,"2016-06-23 09:00:00",,,,,
zcrm_1236681000003789038,zcrm_1236681000000071001,"CB Evelyn of Allseated for Opening Call",2016-06-21,,zcrm_1236681000003767009,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 17:30:05","2016-06-20 17:30:05",,false,"2016-06-21 09:00:00",,,,,
zcrm_1236681000003789043,zcrm_1236681000000071001,"CB Natalie of City of Palo alto for Opening Call, L2nd vm 6/22",2016-06-23,,zcrm_1236681000003766001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 17:38:52","2016-06-22 15:36:38",,false,"2016-06-23 09:00:00",,,,,
zcrm_1236681000003789048,zcrm_1236681000000071001,"CB Don DiBono for his Wedding Band on opening call",2016-06-21,,zcrm_1236681000003785005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 17:47:09","2016-06-20 17:47:09",,false,"2016-06-21 09:00:00",,,,,
zcrm_1236681000003789056,zcrm_1236681000000071001,"CB cyndi Deboard with Vintage Silverware for last minute deal on Levi's...Made 3 attempts & LVM...no further action",2016-06-23,,zcrm_1236681000000358010,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-20 18:10:03","2016-06-22 16:57:00",,false,"2016-06-23 09:00:00",,,,"2016-06-22 16:57:00",
zcrm_1236681000003795031,zcrm_1236681000003786016,"Call Back",2016-06-27,,zcrm_1236681000003795027,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 11:21:10","2016-06-24 14:35:24",,false,,,,,,
zcrm_1236681000003795035,zcrm_1236681000003786016,"Call Back",2016-07-01,,zcrm_1236681000003766009,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993007,"2016-06-22 11:24:11","2016-08-09 12:19:33",,false,,,,,"2016-08-09 12:19:33",
zcrm_1236681000003795039,zcrm_1236681000003786016,"Post Event CALL",2016-09-26,,zcrm_1236681000003767013,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-22 11:42:57","2016-08-01 10:32:34",,false,,,,,"2016-08-01 10:32:34",
zcrm_1236681000003795043,zcrm_1236681000003786016,"Call Back",2016-06-24,,zcrm_1236681000003774005,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000000071001,"2016-06-22 11:45:36","2016-06-23 15:35:07",,false,,,,,,
zcrm_1236681000003795051,zcrm_1236681000003786016,"Follow Up EMAIL",2016-06-28,,zcrm_1236681000003795047,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 12:05:53","2016-06-22 13:16:15",,false,,,,,,
zcrm_1236681000003795055,zcrm_1236681000003786016,"Follow Up Call",2016-07-05,,zcrm_1236681000000354446,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-22 12:16:53","2016-07-29 12:45:54",,false,,,,,"2016-07-29 12:45:54",
zcrm_1236681000003795059,zcrm_1236681000003786016,"Follow Up",2016-06-23,,zcrm_1236681000003691120,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 12:58:53","2016-06-22 12:58:53",,false,,,,,,
zcrm_1236681000003795063,zcrm_1236681000003786016,"Follow UP Call",2016-06-23,,zcrm_1236681000003691129,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-22 13:04:23","2016-08-11 12:01:21",,false,,,,,"2016-08-11 12:01:21",
zcrm_1236681000003795075,zcrm_1236681000003786016,"Follow Up",2016-06-24,,zcrm_1236681000003691071,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 13:23:27","2016-06-23 11:33:06",,false,,,,,,
zcrm_1236681000003795079,zcrm_1236681000003786016,"Follow Up",2016-06-23,,zcrm_1236681000002535009,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 13:29:22","2016-06-22 13:29:22",,false,,,,,,
zcrm_1236681000003795083,zcrm_1236681000003786016,"Follow Up",2016-06-23,,zcrm_1236681000003785001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-22 13:32:06","2016-08-25 11:07:09",,false,,,,,"2016-08-25 11:07:09",
zcrm_1236681000003795087,zcrm_1236681000003786016,"Follow Up",2016-06-29,,zcrm_1236681000003767017,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 13:32:56","2016-06-22 13:32:56",,false,,,,,,
zcrm_1236681000003795091,zcrm_1236681000003786016,"Follow Up",2016-06-23,,zcrm_1236681000003791001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-22 13:33:43","2016-06-23 10:39:11",,false,,,,,"2016-06-23 10:39:11",
zcrm_1236681000003800046,zcrm_1236681000000071001,"attn: Wasim. Find out which 2/3 shows he wants to do",2016-06-28,,zcrm_1236681000003129077,"Not Started",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 11:16:44","2016-06-22 11:16:44",,false,"2016-06-28 09:00:00",,,,,
zcrm_1236681000003800051,zcrm_1236681000000071001,"Attn Wasim: Ask which shows she is interested in",2016-06-28,,zcrm_1236681000000390005,"Not Started",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 11:43:41","2016-06-22 11:43:41",,false,"2016-06-28 09:00:00",,,,,
zcrm_1236681000003800056,zcrm_1236681000003786016,"Please call Deana. Check notes first",2016-06-23,,zcrm_1236681000003705022,Completed,High,zcrm_1236681000000071001,zcrm_1236681000003993013,"2016-06-22 11:59:16","2016-07-29 13:06:36",,false,"2016-06-23 09:00:00",,,,"2016-07-29 13:06:36",
zcrm_1236681000003802004,zcrm_1236681000000071001,"SKH CB Dr. Jennifer Weintraub if not heard by now for 899/799/699 offer sent 6/13 by Patty. 1st cb lmsg w/ staff 6/20",2016-06-22,,zcrm_1236681000003689005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-21 13:32:58","2016-06-21 13:32:58",,false,"2016-06-22 09:00:00",,,,,
zcrm_1236681000003802014,zcrm_1236681000000071001,"CB Kier for dec on LS (this Sunday), PA & SF for Fall at $999 each PV",2016-06-22,,zcrm_1236681000003691193,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-21 15:00:21","2016-06-28 10:42:08",,false,"2016-06-22 09:00:00",,,,"2016-06-28 10:42:08",
zcrm_1236681000003802021,zcrm_1236681000000071001,"CB Arlene Munoz if not heard by now on $499 ish Std offer for Levis this Sunday",2016-06-22,,zcrm_1236681000000364171,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-21 15:03:50","2016-06-22 16:11:40",,false,"2016-06-22 09:00:00",,,,"2016-06-22 16:11:40",
zcrm_1236681000003802067,zcrm_1236681000000071001,"SKH CB or Email Matt Foryth Design re: 999/899/799 offer sent 6/22. Matt sent Email 6/27 saying he will call in a couple days. CB if not heard by now. 7/8 lvm tcb w/dec.",2016-07-11,,zcrm_1236681000003733005,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 11:51:35","2016-07-08 17:43:39",,false,"2016-07-11 09:00:00",,,,"2016-07-08 17:43:39",
zcrm_1236681000003802076,zcrm_1236681000000071001,"CB Jacqueline Chac New Cater Dir. for san Jose CC for opening call on Fall Shows, especially Levi's. This was directive from Pres. Ed winieki.",2016-07-20,,zcrm_1236681000003166189,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 12:41:15","2016-06-22 12:41:15",,false,"2016-07-20 09:00:00",,,,,
zcrm_1236681000003802083,zcrm_1236681000000071001,"CB Aaron if not heard back on 999 offer sent yesterday",2016-06-23,,zcrm_1236681000003641009,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 15:27:30","2016-06-22 15:27:30",,false,"2016-06-23 09:00:00",,,,,
zcrm_1236681000003802103,zcrm_1236681000000071001,"CB arlene munoz for $00 std for Levis + $499 for Pl + WC for PV program",2016-06-23,,zcrm_1236681000000364171,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 16:13:28","2016-07-06 11:11:02",,false,"2016-06-23 09:00:00",,,,"2016-07-06 11:11:02",
zcrm_1236681000003802110,zcrm_1236681000000071001,"CB Jennifer Mae re Levis & Fall Schedule - opening call lvm yesterday",2016-06-23,,zcrm_1236681000000372460,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-22 16:38:31","2016-06-22 16:38:31",,false,"2016-06-23 09:00:00",,,,,
zcrm_1236681000003820005,zcrm_1236681000003786016,"Follow Up",2016-08-16,,zcrm_1236681000003791001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-23 10:39:56","2016-08-23 12:04:20",,false,,,,,"2016-08-23 12:04:20",
zcrm_1236681000003820009,zcrm_1236681000003786016,"Follow Up (UPSell)",2016-07-01,,zcrm_1236681000003818001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000000071001,"2016-06-23 11:02:35","2016-11-04 12:49:53",,false,,,,,"2016-11-04 12:49:53",
zcrm_1236681000003820031,zcrm_1236681000003786016,"Call Back",2016-07-22,,zcrm_1236681000000541001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000000071001,"2016-06-24 14:55:18","2016-10-28 09:43:41",,false,,,,,"2016-10-28 09:43:41",
zcrm_1236681000003824006,zcrm_1236681000000071001,"Followup w/ Williams- Sonoma Valley Fair for Summer/Fall shows",2016-07-07,,zcrm_1236681000000383380,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-24 11:21:08","2016-07-08 18:13:17",,false,"2016-07-07 09:00:00",,,,"2016-07-08 18:13:17",
zcrm_1236681000003828004,zcrm_1236681000000071001,"CB Marty of Your Own Snapchat Filters for dec on $599/399PV  offer sent 6/24. 7/6 Lvm tcb. 7/8/ L2ndVM",2016-07-11,,zcrm_1236681000003818005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-24 16:37:34","2016-07-08 17:36:06",,false,"2016-07-11 09:00:00",,,,,
zcrm_1236681000003833004,zcrm_1236681000000071001,"CB Brianna Noelle Photog by end of August when 2017 dates are up!",2016-10-12,,zcrm_1236681000003818009,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-27 18:28:37","2016-10-24 14:00:32",,false,"2016-10-12 09:00:00",,,,"2016-09-12 14:40:34",
zcrm_1236681000003837006,zcrm_1236681000000071001,"SKH CB Alycia Mercado for response to $500 Budget letter & VM left 6?30",2016-07-06,,zcrm_1236681000003641013,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-28 10:36:33","2016-07-06 17:30:54",,false,"2016-07-06 09:00:00",,,,"2016-07-06 17:30:54",
zcrm_1236681000003837013,zcrm_1236681000000071001,"CB Eddie Martinez of Stationery Bliss in Florida to get him signed up for Walnut Creek 7/24 (305) 661-2030 eddie@stationerybliss.com...not in zoho",2016-07-07,,,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-28 10:39:38","2016-07-06 14:01:04",,false,"2016-07-07 09:00:00",,,,,
zcrm_1236681000003837020,zcrm_1236681000000071001,"CB Kier to see if he wants SF Fairmont for 1199/1099/999 or maybe some trade for extra decor/lighting around show",2016-07-19,,zcrm_1236681000003691193,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-28 10:43:57","2016-07-14 18:52:11",,false,"2016-07-19 09:00:00",,,,,
zcrm_1236681000003837047,zcrm_1236681000000071001,"CB Dominic Wong (Photog) for opening call from email req orig sent 6/26. L2ndVM 6/30",2016-07-05,,zcrm_1236681000003831005,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-28 16:10:17","2016-07-05 16:27:15",,false,"2016-07-05 09:00:00",,,,"2016-07-05 16:27:15",
zcrm_1236681000003837058,zcrm_1236681000000071001,"CB Jesse of Primrose for booking Fall WC,LS & Pleas shows $750 for 1 or 2 shows $550 for 3 shows",2016-06-29,,zcrm_1236681000000354565,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2016-06-28 16:23:40","2016-06-28 16:23:40",,false,"2016-06-29 09:00:00",,,,,
zcrm_1236681000003839001,zcrm_1236681000003786016,"Follow Up",2016-06-29,,zcrm_1236681000001919064,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-28 11:14:31","2016-06-28 11:14:31",,false,,,,,,
zcrm_1236681000003839009,zcrm_1236681000003786016,"Follow Up Call",2016-07-01,,zcrm_1236681000003831001,Completed,High,zcrm_1236681000003786016,zcrm_1236681000003993013,"2016-06-28 12:55:36","2016-08-01 17:08:06",,false,,,,,"2016-08-01 17:08:06",
zcrm_1236681000003839019,zcrm_1236681000003786016,"Follow Up",2016-07-08,,zcrm_1236681000003129077,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-28 14:21:19","2016-06-28 14:21:19",,false,,,,,,
zcrm_1236681000003839025,zcrm_1236681000003786016,"Follow Up",2016-09-13,,zcrm_1236681000003820043,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-29 11:11:39","2016-06-29 11:11:39",,false,,,,,,
zcrm_1236681000003839031,zcrm_1236681000003786016,"Follow Up 10am",2016-07-01,,zcrm_1236681000002206013,"Not Started",High,zcrm_1236681000003786016,zcrm_1236681000003786016,"2016-06-29 11:26:06","2016-06-29 11:26:06",,false,,,,,,
